timestamp,open,high,low,close,volume
2023-03-26 23:00:00+00:00,28071.44,28167.34,27970.83,27992.9,929.01889159
2023-03-27 00:00:00+00:00,27995.27,28053.26,27937.31,28023.4,432.18686123
2023-03-27 01:00:00+00:00,28023.2,28044.86,27835.0,27855.65,650.8543007
2023-03-27 02:00:00+00:00,27853.62,27920.02,27805.81,27906.31,312.40225142
2023-03-27 03:00:00+00:00,27903.84,27955.36,27851.23,27912.83,237.03989544
2023-03-27 04:00:00+00:00,27915.11,27965.69,27895.51,27936.27,437.2275362
2023-03-27 05:00:00+00:00,27937.26,27958.5,27701.0,27741.33,635.21075723
2023-03-27 06:00:00+00:00,27742.14,27832.03,27690.7,27813.96,374.85719161
2023-03-27 07:00:00+00:00,27813.35,27887.17,27781.56,27836.08,275.75074044
2023-03-27 08:00:00+00:00,27835.69,27893.77,27796.75,27872.23,214.35275555
2023-03-27 09:00:00+00:00,27872.91,27997.5,27838.6,27954.01,370.59892312
2023-03-27 10:00:00+00:00,27954.01,27976.65,27886.32,27934.89,192.06101303
2023-03-27 11:00:00+00:00,27933.24,28013.95,27860.97,27910.95,398.73070716
2023-03-27 12:00:00+00:00,27913.96,27947.88,27711.41,27764.11,499.85546841
2023-03-27 13:00:00+00:00,27763.38,27861.53,27638.73,27706.89,883.59155144
2023-03-27 14:00:00+00:00,27708.83,27753.02,26970.61,26985.34,2875.8170142
2023-03-27 15:00:00+00:00,26983.47,27040.76,26525.0,26919.32,2539.61553125
2023-03-27 16:00:00+00:00,26923.24,27333.08,26873.96,27161.58,1465.62133671
2023-03-27 17:00:00+00:00,27161.58,27229.05,26937.71,26974.45,920.37630205
2023-03-27 18:00:00+00:00,26974.45,27197.23,26963.09,27102.38,819.29259306
2023-03-27 19:00:00+00:00,27100.62,27156.02,26950.49,26978.41,716.27694298
2023-03-27 20:00:00+00:00,26979.36,27064.7,26891.22,27051.67,710.42430177
2023-03-27 21:00:00+00:00,27053.01,27205.6,27009.01,27178.62,428.7528504
2023-03-27 22:00:00+00:00,27178.62,27262.08,27089.93,27115.17,488.28876667
2023-03-27 23:00:00+00:00,27114.51,27191.36,27074.34,27142.87,388.97776508
2023-03-28 00:00:00+00:00,27142.85,27179.44,26957.14,26974.73,635.36602631
2023-03-28 01:00:00+00:00,26974.73,27191.12,26820.0,27081.77,686.73431999
2023-03-28 02:00:00+00:00,27082.08,27100.0,26981.19,27054.45,369.68117471
2023-03-28 03:00:00+00:00,27054.45,27062.0,26922.1,26986.81,397.65849749
2023-03-28 04:00:00+00:00,26986.81,27014.35,26906.95,26978.96,306.8807952
2023-03-28 05:00:00+00:00,26977.52,27011.57,26890.02,26986.89,388.30302027
2023-03-28 06:00:00+00:00,26987.79,27154.0,26981.38,27079.22,393.69003377
2023-03-28 07:00:00+00:00,27081.86,27114.75,26941.99,26970.47,303.98042116
2023-03-28 08:00:00+00:00,26971.36,27047.57,26937.77,27025.92,274.65766628
2023-03-28 09:00:00+00:00,27025.92,27056.76,26828.04,26884.83,322.69136622
2023-03-28 10:00:00+00:00,26884.92,26943.91,26640.0,26752.56,661.60610552
2023-03-28 11:00:00+00:00,26751.52,27164.97,26733.17,27063.95,746.92369425
2023-03-28 12:00:00+00:00,27065.33,27216.26,26857.89,26985.73,680.20460973
2023-03-28 13:00:00+00:00,26988.14,27036.1,26833.95,26881.94,738.25209493
2023-03-28 14:00:00+00:00,26888.77,27032.94,26849.76,26948.82,895.36360745
2023-03-28 15:00:00+00:00,26949.15,27085.38,26929.08,27007.73,693.10766609
2023-03-28 16:00:00+00:00,27007.74,27033.16,26850.0,26880.01,555.50580258
2023-03-28 17:00:00+00:00,26887.67,26929.77,26750.0,26868.13,775.93293114
2023-03-28 18:00:00+00:00,26868.13,27400.0,26840.88,27353.02,1284.56767355
2023-03-28 19:00:00+00:00,27353.6,27519.99,27165.87,27431.65,1121.63450273
2023-03-28 20:00:00+00:00,27432.2,27499.28,27244.89,27312.35,567.98392214
2023-03-28 21:00:00+00:00,27312.35,27339.1,27104.1,27196.87,349.88819846
2023-03-28 22:00:00+00:00,27196.95,27240.24,27132.48,27230.0,411.61632265
2023-03-28 23:00:00+00:00,27228.3,27329.91,27214.46,27274.15,541.69873853
2023-03-29 00:00:00+00:00,27274.18,27352.21,27255.42,27285.26,376.04077119
2023-03-29 01:00:00+00:00,27284.84,27489.99,27273.92,27336.78,608.07403448
2023-03-29 02:00:00+00:00,27336.76,27425.54,27305.37,27410.19,337.18167987
2023-03-29 03:00:00+00:00,27410.19,27423.18,27335.61,27379.63,227.17396475
2023-03-29 04:00:00+00:00,27379.64,27617.25,27354.55,27580.91,659.25610572
2023-03-29 05:00:00+00:00,27580.28,27660.61,27523.85,27553.27,472.13087497
2023-03-29 06:00:00+00:00,27553.47,28160.72,27510.45,28054.74,1572.6886846
2023-03-29 07:00:00+00:00,28054.74,28171.47,27981.59,28095.96,607.18084579
2023-03-29 08:00:00+00:00,28095.46,28654.06,28044.03,28523.65,1775.24660674
2023-03-29 09:00:00+00:00,28521.84,28567.28,28309.19,28323.83,796.41124422
2023-03-29 10:00:00+00:00,28321.7,28449.27,28250.0,28380.54,511.66473076
2023-03-29 11:00:00+00:00,28380.54,28384.86,28271.73,28355.28,493.2277144
2023-03-29 12:00:00+00:00,28357.94,28488.0,28240.82,28448.3,1123.74190004
2023-03-29 13:00:00+00:00,28448.18,28497.06,28332.55,28438.37,760.30128826
2023-03-29 14:00:00+00:00,28438.36,28598.99,28270.8,28302.16,981.27111889
2023-03-29 15:00:00+00:00,28302.15,28503.11,28279.19,28451.56,766.566937
2023-03-29 16:00:00+00:00,28451.56,28462.55,28138.2,28160.92,809.15927383
2023-03-29 17:00:00+00:00,28160.73,28345.78,28146.84,28265.7,704.47347484
2023-03-29 18:00:00+00:00,28265.12,28363.37,28202.38,28323.31,628.49575878
2023-03-29 19:00:00+00:00,28327.17,28459.7,28286.95,28428.43,1084.16244279
2023-03-29 20:00:00+00:00,28429.12,28475.0,28357.4,28394.02,780.56346908
2023-03-29 21:00:00+00:00,28395.08,28509.32,28293.21,28297.62,597.60755992
2023-03-29 22:00:00+00:00,28300.07,28433.9,28214.95,28396.96,565.06869486
2023-03-29 23:00:00+00:00,28397.13,28467.01,28326.69,28359.54,473.17040992
2023-03-30 00:00:00+00:00,28359.54,28471.84,28241.02,28338.07,501.98668591
2023-03-30 01:00:00+00:00,28336.37,28387.48,28252.97,28353.12,372.22804554
2023-03-30 02:00:00+00:00,28356.67,29190.04,28345.89,28966.73,2796.74223303
2023-03-30 03:00:00+00:00,28969.88,29007.18,28102.84,28499.95,2293.06949441
2023-03-30 04:00:00+00:00,28496.53,28709.66,28455.37,28595.14,546.91742573
2023-03-30 05:00:00+00:00,28592.78,28634.86,28497.5,28621.3,427.96528747
2023-03-30 06:00:00+00:00,28619.94,28683.69,28571.29,28628.02,354.16204208
2023-03-30 07:00:00+00:00,28628.01,28784.15,28586.8,28728.22,405.75378376
2023-03-30 08:00:00+00:00,28727.32,28758.68,28570.92,28579.93,340.16476694
2023-03-30 09:00:00+00:00,28580.65,28606.12,28505.18,28586.59,373.72901034
2023-03-30 10:00:00+00:00,28589.02,28632.1,28517.55,28610.89,218.38661003
2023-03-30 11:00:00+00:00,28609.53,28710.26,28585.24,28654.74,426.95493356
2023-03-30 12:00:00+00:00,28652.89,28705.28,28570.67,28653.86,745.05230988
2023-03-30 13:00:00+00:00,28652.74,28654.0,28418.81,28526.98,869.07032219
2023-03-30 14:00:00+00:00,28527.09,28550.0,28275.0,28436.33,1361.37109847
2023-03-30 15:00:00+00:00,28436.38,28494.56,28177.85,28307.14,1215.58665947
2023-03-30 16:00:00+00:00,28307.2,28314.38,28050.0,28251.3,1216.08627573
2023-03-30 17:00:00+00:00,28251.22,28294.0,27735.5,27841.78,1873.84647336
2023-03-30 18:00:00+00:00,27842.17,27948.49,27693.7,27913.11,1067.18143336
2023-03-30 19:00:00+00:00,27912.64,28089.74,27882.85,27990.95,723.58300936
2023-03-30 20:00:00+00:00,27991.9,28200.0,27899.37,28150.21,993.8719895
2023-03-30 21:00:00+00:00,28149.18,28200.0,28010.6,28075.74,551.18757378
2023-03-30 22:00:00+00:00,28075.74,28150.15,27807.26,27908.05,804.07688728
2023-03-30 23:00:00+00:00,27908.04,28062.8,27842.77,28035.48,493.46488919
2023-03-31 00:00:00+00:00,28034.88,28358.22,27921.36,28257.64,928.31649425
2023-03-31 01:00:00+00:00,28252.39,28387.38,28115.58,28155.23,1047.36581827
2023-03-31 02:00:00+00:00,28155.23,28220.04,28081.73,28153.71,529.78325314
2023-03-31 03:00:00+00:00,28154.42,28245.91,28117.45,28170.76,381.21899099
2023-03-31 04:00:00+00:00,28170.68,28215.11,28099.83,28185.41,231.84600779
2023-03-31 05:00:00+00:00,28186.56,28228.38,27947.84,28041.79,380.87294284
2023-03-31 06:00:00+00:00,28043.39,28116.12,28017.88,28088.14,246.19202032
2023-03-31 07:00:00+00:00,28087.98,28098.9,27512.97,27754.03,1907.79901549
2023-03-31 08:00:00+00:00,27754.03,27860.24,27695.03,27804.4,444.26587829
2023-03-31 09:00:00+00:00,27804.41,27887.58,27777.07,27835.64,343.50992239
2023-03-31 10:00:00+00:00,27835.65,28015.83,27811.25,27911.36,784.21638452
2023-03-31 11:00:00+00:00,27911.36,27989.99,27848.98,27945.0,277.38737229
2023-03-31 12:00:00+00:00,27944.99,28200.0,27871.08,28121.52,1357.88363959
2023-03-31 13:00:00+00:00,28121.3,28560.89,28081.62,28382.26,1661.76368883
2023-03-31 14:00:00+00:00,28382.44,28650.0,28332.83,28516.49,1415.07421956
2023-03-31 15:00:00+00:00,28518.38,28596.06,28358.55,28502.41,1374.32240564
2023-03-31 16:00:00+00:00,28501.94,28549.39,28357.57,28433.51,1061.89109273
2023-03-31 17:00:00+00:00,28433.51,28483.81,28277.82,28339.11,766.54710096
2023-03-31 18:00:00+00:00,28341.24,28427.67,28263.97,28312.19,627.21408971
2023-03-31 19:00:00+00:00,28311.75,28533.07,28277.71,28467.79,928.47169711
2023-03-31 20:00:00+00:00,28468.44,28483.59,28341.47,28398.44,641.87963288
2023-03-31 21:00:00+00:00,28398.44,28597.91,28367.88,28486.94,466.68062946
2023-03-31 22:00:00+00:00,28486.94,28644.95,28446.56,28578.7,585.36748787
2023-03-31 23:00:00+00:00,28579.03,28650.2,28472.26,28474.4,527.49236218
2023-04-01 00:00:00+00:00,28475.41,28562.76,28421.54,28450.71,376.3355564
2023-04-01 01:00:00+00:00,28450.72,28637.97,28419.07,28621.86,370.68281082
2023-04-01 02:00:00+00:00,28621.76,28826.45,28475.91,28596.36,1118.02740487
2023-04-01 03:00:00+00:00,28596.36,28623.54,28511.87,28552.72,198.31270102
2023-04-01 04:00:00+00:00,28550.64,28636.48,28534.5,28588.12,189.5285683
2023-04-01 05:00:00+00:00,28588.63,28602.65,28538.48,28580.31,130.89115591
2023-04-01 06:00:00+00:00,28580.31,28584.72,28363.79,28493.57,371.58996546
2023-04-01 07:00:00+00:00,28493.11,28495.33,28366.82,28441.06,233.91944812
2023-04-01 08:00:00+00:00,28441.05,28502.97,28406.46,28453.66,330.89698347
2023-04-01 09:00:00+00:00,28453.66,28482.05,28430.35,28440.65,141.77096961
2023-04-01 10:00:00+00:00,28438.03,28484.85,28400.51,28476.91,152.7444732
2023-04-01 11:00:00+00:00,28476.92,28490.9,28374.12,28388.8,209.55598131
2023-04-01 12:00:00+00:00,28388.8,28443.65,28333.62,28438.38,218.96278891
2023-04-01 13:00:00+00:00,28438.38,28467.9,28395.3,28442.1,144.95101226
2023-04-01 14:00:00+00:00,28441.79,28446.84,28309.25,28333.61,302.1215311
2023-04-01 15:00:00+00:00,28333.49,28420.73,28223.76,28413.56,406.32910241
2023-04-01 16:00:00+00:00,28412.11,28453.03,28290.0,28340.84,325.97375003
2023-04-01 17:00:00+00:00,28340.73,28400.0,28331.46,28389.24,216.19052643
2023-04-01 18:00:00+00:00,28388.22,28404.0,28343.4,28389.88,185.30989334
2023-04-01 19:00:00+00:00,28389.88,28405.35,28351.97,28397.64,139.19897732
2023-04-01 20:00:00+00:00,28395.05,28592.5,28349.06,28457.26,471.74102917
2023-04-01 21:00:00+00:00,28459.73,28536.5,28436.96,28495.29,250.22243074
2023-04-01 22:00:00+00:00,28495.28,28567.66,28492.58,28536.7,282.45927995
2023-04-01 23:00:00+00:00,28536.7,28577.72,28456.82,28471.46,220.32605642
2023-04-02 00:00:00+00:00,28471.03,28517.68,28369.01,28375.53,239.91698441
2023-04-02 01:00:00+00:00,28375.54,28452.64,28369.01,28397.35,148.35260835
2023-04-02 02:00:00+00:00,28397.36,28443.61,28381.98,28415.68,115.54134071
2023-04-02 03:00:00+00:00,28418.34,28544.21,28414.4,28491.7,152.21003101
2023-04-02 04:00:00+00:00,28490.79,28503.18,28393.42,28396.0,146.66829079
2023-04-02 05:00:00+00:00,28397.17,28491.1,28393.31,28480.51,98.19812406
2023-04-02 06:00:00+00:00,28482.14,28508.84,28427.69,28476.56,93.15123325
2023-04-02 07:00:00+00:00,28475.63,28497.15,28426.96,28432.59,92.82872266
2023-04-02 08:00:00+00:00,28431.62,28441.42,28379.01,28394.5,101.38519012
2023-04-02 09:00:00+00:00,28394.49,28462.12,28376.8,28425.75,144.61946442
2023-04-02 10:00:00+00:00,28425.76,28431.58,28373.22,28382.46,134.09443852
2023-04-02 11:00:00+00:00,28381.6,28417.12,28315.67,28370.2,211.81403039
2023-04-02 12:00:00+00:00,28369.66,28374.13,28251.7,28276.04,245.73451945
2023-04-02 13:00:00+00:00,28278.08,28354.71,28148.47,28298.21,446.27389424
2023-04-02 14:00:00+00:00,28296.6,28359.8,28253.89,28285.88,178.833933
2023-04-02 15:00:00+00:00,28285.89,28290.15,28056.81,28143.65,692.42599902
2023-04-02 16:00:00+00:00,28143.65,28163.99,27949.11,28139.82,636.27127372
2023-04-02 17:00:00+00:00,28141.03,28247.0,28126.31,28210.4,259.33256411
2023-04-02 18:00:00+00:00,28210.0,28232.45,28169.05,28177.86,166.99373381
2023-04-02 19:00:00+00:00,28177.85,28190.56,27874.18,27966.63,594.95384482
2023-04-02 20:00:00+00:00,27966.63,28105.45,27923.27,28072.58,343.68302378
2023-04-02 21:00:00+00:00,28072.57,28170.0,28000.96,28035.16,205.85844648
2023-04-02 22:00:00+00:00,28035.11,28133.85,27862.69,28117.14,753.7917044
2023-04-02 23:00:00+00:00,28122.67,28221.13,28054.44,28188.34,505.04363432
2023-04-03 00:00:00+00:00,28188.34,28198.16,28078.68,28128.9,263.41934184
2023-04-03 01:00:00+00:00,28128.83,28159.75,27570.0,27724.07,836.36084046
2023-04-03 02:00:00+00:00,27721.27,27829.35,27677.94,27734.3,339.47342019
2023-04-03 03:00:00+00:00,27731.75,27793.54,27636.63,27768.83,252.22455998
2023-04-03 04:00:00+00:00,27768.82,27772.18,27601.0,27715.28,258.85770852
2023-04-03 05:00:00+00:00,27718.16,27779.73,27672.09,27695.5,180.24903164
2023-04-03 06:00:00+00:00,27695.96,27807.69,27662.53,27791.26,192.68401828
2023-04-03 07:00:00+00:00,27791.26,27975.94,27783.78,27974.27,463.55399864
2023-04-03 08:00:00+00:00,27971.63,28475.96,27971.63,28346.9,1367.33293832
2023-04-03 09:00:00+00:00,28351.97,28409.71,28309.82,28340.48,667.0735857
2023-04-03 10:00:00+00:00,28339.86,28525.0,28311.16,28311.16,680.48365974
2023-04-03 11:00:00+00:00,28314.79,28333.49,28220.57,28263.39,491.80769346
2023-04-03 12:00:00+00:00,28260.38,28271.01,28069.41,28169.74,643.79001835
2023-04-03 13:00:00+00:00,28168.17,28392.6,28120.6,28273.07,604.33313212
2023-04-03 14:00:00+00:00,28272.0,28312.93,27951.92,28001.8,1083.92614383
2023-04-03 15:00:00+00:00,28002.02,28122.36,27958.36,28061.18,501.30232199
2023-04-03 16:00:00+00:00,28065.26,28143.32,27933.1,27946.68,637.1625672
2023-04-03 17:00:00+00:00,27945.87,28096.72,27893.93,27996.48,727.54695569
2023-04-03 18:00:00+00:00,27996.48,28259.15,27945.11,28157.6,1121.65502191
2023-04-03 19:00:00+00:00,28157.17,28248.45,28039.27,28089.75,677.43948984
2023-04-03 20:00:00+00:00,28087.38,28102.37,27479.0,27594.88,1850.28656238
2023-04-03 21:00:00+00:00,27594.79,27799.99,27227.61,27728.51,995.78509253
2023-04-03 22:00:00+00:00,27730.03,27953.97,27678.75,27813.09,696.21823752
2023-04-03 23:00:00+00:00,27810.12,28029.09,27748.84,27811.77,659.07068128
2023-04-04 00:00:00+00:00,27809.55,27882.11,27670.24,27769.95,589.88331526
2023-04-04 01:00:00+00:00,27773.48,27933.71,27701.91,27826.85,446.38983495
2023-04-04 02:00:00+00:00,27825.49,27965.6,27783.36,27862.12,514.0648385
2023-04-04 03:00:00+00:00,27862.12,27972.8,27856.87,27866.57,266.33513799
2023-04-04 04:00:00+00:00,27866.57,27901.89,27782.34,27822.98,178.64405558
2023-04-04 05:00:00+00:00,27824.7,27954.19,27822.99,27898.41,227.39533493
2023-04-04 06:00:00+00:00,27898.63,28172.61,27874.47,28091.67,477.50775591
2023-04-04 07:00:00+00:00,28091.64,28159.86,27954.59,28040.2,520.35506926
2023-04-04 08:00:00+00:00,28037.62,28149.39,27944.07,28113.21,230.81517266
2023-04-04 09:00:00+00:00,28113.2,28221.28,28045.53,28206.5,324.46979694
2023-04-04 10:00:00+00:00,28206.38,28367.56,28179.71,28236.04,528.15405888
2023-04-04 11:00:00+00:00,28230.7,28450.0,28174.88,28305.51,1142.24638983
2023-04-04 12:00:00+00:00,28305.4,28399.3,28218.29,28280.69,679.86539279
2023-04-04 13:00:00+00:00,28280.62,28409.91,28081.23,28123.35,779.98049991
2023-04-04 14:00:00+00:00,28127.87,28285.98,28092.26,28136.53,749.8090949
2023-04-04 15:00:00+00:00,28132.48,28161.94,27956.42,28038.01,899.64182997
2023-04-04 16:00:00+00:00,28038.01,28148.59,27973.64,28111.74,666.89326516
2023-04-04 17:00:00+00:00,28109.73,28270.0,28088.53,28249.45,1099.25276676
2023-04-04 18:00:00+00:00,28249.32,28278.4,28089.28,28126.16,693.54967035
2023-04-04 19:00:00+00:00,28124.83,28209.19,28079.41,28198.96,603.1101718
2023-04-04 20:00:00+00:00,28198.93,28323.49,28181.96,28267.55,629.1813496
2023-04-04 21:00:00+00:00,28264.2,28269.96,28169.88,28238.78,290.68619735
2023-04-04 22:00:00+00:00,28238.01,28290.16,28185.91,28201.21,346.57084728
2023-04-04 23:00:00+00:00,28200.55,28224.3,28086.76,28179.64,377.14840661
2023-04-05 00:00:00+00:00,28178.66,28750.0,28103.74,28660.61,1662.12476867
2023-04-05 01:00:00+00:00,28664.08,28748.13,28546.55,28582.53,1031.37411123
2023-04-05 02:00:00+00:00,28582.73,28799.99,28530.34,28575.89,741.39859149
2023-04-05 03:00:00+00:00,28577.53,28589.37,28436.18,28553.91,392.31979199
2023-04-05 04:00:00+00:00,28552.29,28591.67,28494.72,28518.08,316.40347256
2023-04-05 05:00:00+00:00,28518.03,28636.32,28488.7,28589.81,278.76648346
2023-04-05 06:00:00+00:00,28590.01,28612.8,28502.68,28547.49,192.04000829
2023-04-05 07:00:00+00:00,28547.48,28557.53,28466.16,28539.73,281.17471778
2023-04-05 08:00:00+00:00,28539.77,28615.23,28455.45,28555.0,304.14247864
2023-04-05 09:00:00+00:00,28554.51,28613.82,28512.28,28523.72,217.35060791
2023-04-05 10:00:00+00:00,28523.14,28547.62,28467.8,28521.01,302.25695688
2023-04-05 11:00:00+00:00,28521.2,28582.29,28489.32,28567.08,349.11037854
2023-04-05 12:00:00+00:00,28567.08,28770.47,28322.56,28579.98,1189.08390019
2023-04-05 13:00:00+00:00,28577.29,28604.97,28321.8,28412.1,931.8840874
2023-04-05 14:00:00+00:00,28412.52,28488.86,28094.53,28114.24,1442.82167253
2023-04-05 15:00:00+00:00,28111.82,28135.74,27868.42,28041.01,1435.14301438
2023-04-05 16:00:00+00:00,28038.11,28066.99,27817.32,27957.52,916.89159941
2023-04-05 17:00:00+00:00,27957.52,28119.36,27925.34,28031.74,661.57596989
2023-04-05 18:00:00+00:00,28028.82,28074.4,27943.42,28037.16,466.54764552
2023-04-05 19:00:00+00:00,28037.16,28323.86,27973.05,28251.14,875.65097105
2023-04-05 20:00:00+00:00,28245.04,28313.48,28135.72,28155.18,314.79603292
2023-04-05 21:00:00+00:00,28155.29,28231.88,28140.71,28194.19,256.43711628
2023-04-05 22:00:00+00:00,28194.21,28244.55,28133.27,28180.0,296.84314296
2023-04-05 23:00:00+00:00,28180.0,28220.57,28139.89,28175.37,210.58697532
2023-04-06 00:00:00+00:00,28175.27,28189.1,27930.18,28002.37,613.85020697
2023-04-06 01:00:00+00:00,28007.61,28100.56,27879.22,28068.99,534.85958808
2023-04-06 02:00:00+00:00,28072.35,28106.32,27980.19,28049.06,351.29713554
2023-04-06 03:00:00+00:00,28047.79,28168.49,28029.95,28140.99,180.36737332
2023-04-06 04:00:00+00:00,28140.89,28143.6,28071.82,28075.22,198.69631289
2023-04-06 05:00:00+00:00,28073.73,28094.18,27975.39,28051.67,292.7206799
2023-04-06 06:00:00+00:00,28051.09,28082.79,28014.8,28068.82,178.95469098
2023-04-06 07:00:00+00:00,28071.0,28102.35,27921.65,27927.36,500.92641634
2023-04-06 08:00:00+00:00,27925.61,27997.94,27855.81,27966.33,514.18760602
2023-04-06 09:00:00+00:00,27966.33,28041.25,27907.25,27916.73,188.1529307
2023-04-06 10:00:00+00:00,27916.73,27920.6,27716.77,27859.35,834.17139806
